subject,window_idx,query_v2,flag_if,flag_lof,score_if,score_lof,z_ecg,z_resp,z_bvp,z_wrist_eda,z_wrist_temp,top2
3,820,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated bvp (z=+2.6 vs subject baseline, mean=2.24) elevated wrist_eda (z=+1.6 vs subject baseline, mean=6.56) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=0.00, resp mean=-0.03, wrist_temp mean=34.46.",False,True,0.4558,1.4805,1.335,-0.444,2.585,1.56,0.291,"bvp,wrist_eda"
3,824,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated bvp (z=+0.4 vs subject baseline, mean=0.32) elevated wrist_temp (z=+0.4 vs subject baseline, mean=34.61) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=0.12, wrist_eda mean=2.24.",False,True,0.4551,1.6557,0.126,0.354,0.364,0.067,0.361,"bvp,wrist_temp"
3,841,"Biosignal window flagged by the LOF anomaly detector. Deviating channels are only mildly unusual vs this subject's baseline. elevated bvp (z=+0.9 vs subject baseline, mean=0.79) elevated ecg (z=+0.8 vs subject baseline, mean=0.00) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation. Other readings: resp mean=0.12, wrist_eda mean=0.88, wrist_temp mean=35.33.",False,True,0.4223,1.4494,0.839,0.348,0.91,-0.402,0.686,"bvp,ecg"
3,849,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_temp (z=+0.8 vs subject baseline, mean=35.50) reduced wrist_eda (z=-0.5 vs subject baseline, mean=0.69) Relevant topics: skin temperature thermal perfusion vasomotor ambient temperature sensor effects electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=0.00, resp mean=0.01, bvp mean=-0.27.",False,True,0.4632,1.4611,-0.26,-0.248,-0.317,-0.468,0.759,"wrist_temp,wrist_eda"
3,851,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced bvp (z=-6.2 vs subject baseline, mean=-5.35) elevated wrist_temp (z=+0.8 vs subject baseline, mean=35.51) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=0.19, wrist_eda mean=0.64.",False,True,0.4257,1.2944,-0.082,0.674,-6.175,-0.485,0.766,"bvp,wrist_temp"
3,861,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated ecg (z=+4.8 vs subject baseline, mean=0.01) elevated resp (z=+3.2 vs subject baseline, mean=0.68) Relevant topics: electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: bvp mean=1.45, wrist_eda mean=1.12, wrist_temp mean=35.64.",False,True,0.4223,1.3125,4.785,3.216,1.67,-0.318,0.827,"ecg,resp"
3,862,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced resp (z=-3.6 vs subject baseline, mean=-0.65) reduced bvp (z=-1.8 vs subject baseline, mean=-1.57) Relevant topics: respiration rate breathing pattern tachypnea bradypnea ventilation photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, wrist_eda mean=1.23, wrist_temp mean=35.63.",False,True,0.4658,1.3515,-0.344,-3.629,-1.808,-0.282,0.819,"resp,bvp"
4,879,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced bvp (z=-2.3 vs subject baseline, mean=-1.30) reduced wrist_eda (z=-1.6 vs subject baseline, mean=0.17) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=0.00, resp mean=0.02, wrist_temp mean=32.60.",False,True,0.4124,1.3331,-0.558,-0.183,-2.274,-1.638,-0.129,"bvp,wrist_eda"
4,898,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced ecg (z=-3.0 vs subject baseline, mean=-0.00) reduced resp (z=-1.6 vs subject baseline, mean=-0.30) Relevant topics: electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: bvp mean=0.45, wrist_eda mean=0.30, wrist_temp mean=32.34.",False,True,0.4433,1.3042,-2.976,-1.618,0.756,-1.579,-0.403,"ecg,resp"
4,976,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated ecg (z=+2.4 vs subject baseline, mean=0.00) reduced wrist_temp (z=-1.8 vs subject baseline, mean=31.01) Relevant topics: electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: resp mean=0.18, bvp mean=0.04, wrist_eda mean=6.69.",True,False,0.5205,1.2162,2.402,0.55,0.039,1.411,-1.827,"ecg,wrist_temp"
4,982,"Biosignal window flagged by both anomaly detectors (Isolation Forest and LOF). Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+3.6 vs subject baseline, mean=11.29) elevated resp (z=+3.1 vs subject baseline, mean=0.74) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=0.00, bvp mean=-1.68, wrist_temp mean=31.59.",True,True,0.5512,1.3226,-0.512,3.126,-2.946,3.559,-1.204,"wrist_eda,resp"
4,983,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced resp (z=-5.2 vs subject baseline, mean=-1.07) elevated wrist_eda (z=+3.4 vs subject baseline, mean=11.01) Relevant topics: respiration rate breathing pattern tachypnea bradypnea ventilation electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=0.00, bvp mean=-0.24, wrist_temp mean=31.66.",False,True,0.4833,1.291,-0.087,-5.161,-0.446,3.429,-1.134,"resp,wrist_eda"
4,1018,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+1.6 vs subject baseline, mean=7.06) elevated bvp (z=+1.4 vs subject baseline, mean=0.81) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=0.12, wrist_temp mean=33.15.",False,True,0.487,1.3387,-0.063,0.291,1.385,1.582,0.462,"wrist_eda,bvp"
4,1081,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_temp (z=+1.4 vs subject baseline, mean=34.00) elevated ecg (z=+1.0 vs subject baseline, mean=0.00) Relevant topics: skin temperature thermal perfusion vasomotor ambient temperature sensor effects electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation. Other readings: resp mean=-0.01, bvp mean=-0.25, wrist_eda mean=3.23.",False,True,0.4228,1.4438,0.994,-0.325,-0.456,-0.209,1.378,"wrist_temp,ecg"
4,1108,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced bvp (z=-3.4 vs subject baseline, mean=-1.96) elevated wrist_temp (z=+1.0 vs subject baseline, mean=33.67) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=0.07, wrist_eda mean=2.13.",False,True,0.3974,1.3537,-0.096,0.039,-3.427,-0.724,1.02,"bvp,wrist_temp"
4,1129,"Biosignal window flagged by the LOF anomaly detector. Deviating channels are only mildly unusual vs this subject's baseline. reduced ecg (z=-0.4 vs subject baseline, mean=0.00) elevated resp (z=+0.2 vs subject baseline, mean=0.09) Relevant topics: electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: bvp mean=0.04, wrist_eda mean=3.42, wrist_temp mean=32.59.",False,True,0.4147,1.3869,-0.432,0.155,0.044,-0.122,-0.135,"ecg,resp"
5,1192,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced wrist_eda (z=-1.1 vs subject baseline, mean=6.90) elevated wrist_temp (z=+0.8 vs subject baseline, mean=34.15) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=0.14, bvp mean=0.41.",False,True,0.442,1.3484,0.249,0.582,0.327,-1.089,0.753,"wrist_eda,wrist_temp"
5,1221,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+4.8 vs subject baseline, mean=18.76) elevated resp (z=+1.5 vs subject baseline, mean=0.32) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=-0.00, bvp mean=0.39, wrist_temp mean=34.03.",True,False,0.5105,1.0633,-0.84,1.496,0.312,4.805,0.622,"wrist_eda,resp"
5,1223,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+5.9 vs subject baseline, mean=20.89) reduced resp (z=-1.3 vs subject baseline, mean=-0.24) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=0.00, bvp mean=-0.49, wrist_temp mean=34.49.",True,False,0.5188,1.0976,0.499,-1.29,-0.35,5.864,1.147,"wrist_eda,resp"
5,1224,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+5.8 vs subject baseline, mean=20.78) elevated resp (z=+2.6 vs subject baseline, mean=0.55) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=-0.00, bvp mean=-0.64, wrist_temp mean=34.53.",True,False,0.5159,1.0677,-0.968,2.61,-0.464,5.811,1.191,"wrist_eda,resp"
5,1225,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+5.9 vs subject baseline, mean=20.96) elevated wrist_temp (z=+1.1 vs subject baseline, mean=34.42) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=-0.00, resp mean=-0.03, bvp mean=0.90.",True,False,0.5943,1.0826,-0.417,-0.229,0.704,5.902,1.069,"wrist_eda,wrist_temp"
5,1226,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+5.2 vs subject baseline, mean=19.46) elevated bvp (z=+1.4 vs subject baseline, mean=1.88) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=0.03, wrist_temp mean=34.21.",True,False,0.5599,1.2195,0.922,0.075,1.441,5.155,0.829,"wrist_eda,bvp"
5,1227,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+5.1 vs subject baseline, mean=19.40) reduced ecg (z=-2.1 vs subject baseline, mean=-0.00) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation. Other readings: resp mean=0.18, bvp mean=-1.74, wrist_temp mean=34.00.",True,False,0.5436,1.1033,-2.06,0.795,-1.302,5.124,0.588,"wrist_eda,ecg"
5,1228,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+4.8 vs subject baseline, mean=18.77) reduced resp (z=-2.9 vs subject baseline, mean=-0.57) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=-0.00, bvp mean=3.46, wrist_temp mean=33.87.",True,False,0.5305,1.14,-1.042,-2.899,2.645,4.812,0.442,"wrist_eda,resp"
